Transaction_ID,Timestamp,Customer_ID,Amount,Merchant_Category,Distance_from_Home,Device_Type,IP_Risk_Score,Avg_Spending_Habit,Is_Weekend,Is_Night_Transaction,Is_Fraud,Hour,DayOfWeek,Anomaly,Spending_Deviation,Risk_Score,Risk_Level
TRX-000166,2025-03-07 04:48:00,CUST-1082,14.47,Food_Dining,0.0123,iOS,0.71,63.6,0,1,0,4,4,0,0.7605263157894738,38.24,Normal
TRX-000167,2025-03-23 13:01:00,CUST-1989,45.95,Food_Dining,0.0123,Android,0.97,102.56,1,0,0,13,6,0,0.5466396292004635,27.62,Normal
TRX-000168,2025-02-06 21:21:00,CUST-1608,29.56,Food_Dining,0.0123,iOS,0.71,49.72,0,0,0,21,3,0,0.39747634069400634,20.09,Normal
TRX-000169,2025-03-12 13:28:00,CUST-1300,1803.6,Luxury_Goods,0.0123,Android,0.35,124.71,0,0,1,13,2,0,13.355262111208337,50.1,Suspicious
TRX-000170,2025-01-13 14:58:00,CUST-1098,10.93,Transport,0.0123,Android,0.88,53.38,0,0,0,14,0,0,0.7806178742184627,39.29,Normal
TRX-000171,2025-03-01 22:35:00,CUST-1537,3259.16,Luxury_Goods,0.0123,Android,0.56,157.98,1,0,1,22,5,1,19.50673040634042,70.17,High Risk
TRX-000172,2025-03-26 12:26:00,CUST-1263,63.24,Groceries,0.0123,Android,0.17,52.12,0,0,0,12,2,0,0.20933734939759047,10.52,Normal
TRX-000173,2025-01-22 17:35:00,CUST-1292,11.82,Transport,0.0123,iOS,0.31,133.15,0,0,0,17,2,0,0.9044353335818115,45.31,Suspicious
TRX-000174,2025-02-13 11:36:00,CUST-1575,8.52,Transport,0.0123,Android,0.25,123.79,0,0,0,11,3,0,0.9237118358842856,46.26,Suspicious
TRX-000175,2025-02-25 16:38:00,CUST-1704,1193.79,Luxury_Goods,0.0123,Android,0.45,125.99,0,0,1,16,1,0,8.408536105205135,50.14,Suspicious
TRX-000176,2025-03-16 03:49:00,CUST-1295,29.6,Transport,0.0123,iOS,0.86,69.97,1,1,1,3,6,0,0.5688319008031563,28.7,Normal
TRX-000177,2025-03-29 13:48:00,CUST-1113,101.29,Groceries,0.0123,iOS,0.07,121.69,1,0,0,13,5,0,0.16627271986306946,8.33,Normal
TRX-000178,2025-03-17 13:11:00,CUST-1114,5.34,Transport,0.0123,iOS,0.53,111.61,0,0,0,13,0,0,0.9436994938282568,47.34,Suspicious
TRX-000179,2025-02-22 09:11:00,CUST-1633,38.95,Groceries,0.0123,Android,0.5,124.11,1,0,0,9,5,0,0.6806810007193669,34.18,Normal
TRX-000180,2025-01-27 16:52:00,CUST-1326,20.46,Food_Dining,0.0123,iOS,0.26,112.38,0,0,0,16,0,0,0.8107249955900511,40.61,Suspicious
TRX-000181,2025-03-29 14:06:00,CUST-1308,37.67,Online_Services,0.0123,Android,0.17,132.05,1,0,0,14,5,0,0.7093573844419392,35.52,Normal
TRX-000182,2025-02-18 03:33:00,CUST-1734,26.88,Food_Dining,0.0123,Android,0.02,109.72,0,1,0,3,1,0,0.7481936416184971,37.42,Normal
TRX-000183,2025-02-13 16:12:00,CUST-1522,44.26,Groceries,0.0123,iOS,0.44,101.47,0,0,0,16,3,0,0.5583097491948863,28.05,Normal
TRX-000184,2025-02-04 07:09:00,CUST-1222,28.36,Food_Dining,0.0123,Android,0.78,107.75,0,0,0,7,1,0,0.7300229885057471,36.74,Normal
TRX-000185,2025-03-14 08:23:00,CUST-1603,101.26,Food_Dining,0.0123,iOS,0.73,108.83,0,0,0,8,4,0,0.06892470181189105,3.67,Normal
TRX-000186,2025-03-29 07:57:00,CUST-1733,65.47,Groceries,4.8088,Web_Browser,0.43,146.2,1,0,0,7,5,1,0.5484375,47.55,Suspicious
TRX-000187,2025-02-22 00:30:00,CUST-1191,8.13,Transport,0.0123,Android,0.66,59.43,1,1,0,0,5,0,0.8489161012742015,42.64,Suspicious
TRX-000188,2025-03-30 19:19:00,CUST-1737,4129.59,Luxury_Goods,0.0123,iOS,0.43,123.37,1,0,1,19,6,1,32.212109029508724,70.13,High Risk
TRX-000189,2025-01-28 19:45:00,CUST-1070,47.56,Transport,0.0123,Android,0.31,139.03,0,0,0,19,1,0,0.6532171677497679,32.75,Normal
TRX-000190,2025-03-24 10:00:00,CUST-1849,30.98,Groceries,0.0123,Android,0.53,114.51,0,0,0,10,0,0,0.7231408536057484,36.32,Normal
TRX-000191,2025-02-01 05:11:00,CUST-1623,37.43,Online_Services,4.8088,Android,0.05,69.62,1,0,0,5,5,1,0.45581988105352594,42.81,Suspicious
TRX-000192,2025-03-21 02:09:00,CUST-1289,9.23,Transport,0.0123,iOS,0.32,98.43,0,1,0,2,4,0,0.8971135472191492,44.95,Suspicious
TRX-000193,2025-02-10 01:08:00,CUST-1236,65.17,Groceries,0.0123,iOS,0.09,137.87,0,1,0,1,0,0,0.5235111975228631,26.2,Normal
TRX-000194,2025-01-21 22:05:00,CUST-1091,303.43,Electronics,0.0123,iOS,0.47,59.3,0,0,0,22,1,0,4.0485903814262025,50.14,Suspicious
TRX-000195,2025-01-02 01:03:00,CUST-1209,29.3,Online_Services,0.0123,iOS,0.63,132.32,0,1,0,1,3,0,0.7727272727272727,38.83,Normal
TRX-000196,2025-01-27 11:30:00,CUST-1062,69.62,Groceries,0.0123,Web_Browser,0.06,87.41,0,0,0,11,0,0,0.20122158126908712,10.08,Normal
TRX-000197,2025-02-26 14:50:00,CUST-1644,22.93,Transport,0.0123,Android,0.73,71.49,0,0,0,14,2,0,0.6698855014484756,33.71,Normal
TRX-000198,2025-03-20 08:19:00,CUST-1462,12.78,Transport,0.0123,iOS,0.64,89.49,0,0,0,8,3,0,0.8477179798872804,42.58,Suspicious
TRX-000199,2025-03-06 13:56:00,CUST-1152,33.84,Groceries,0.0123,iOS,0.47,104.6,0,0,0,13,3,0,0.6700757575757575,33.64,Normal
TRX-000200,2025-02-23 12:58:00,CUST-1963,4465.26,Luxury_Goods,0.0123,Android,0.57,109.33,1,0,1,12,6,1,39.48092087374241,70.17,High Risk
TRX-000201,2025-02-14 01:35:00,CUST-1990,23.66,Groceries,0.0123,iOS,0.24,93.09,0,1,0,1,4,0,0.7379105112126688,36.97,Normal
TRX-000202,2025-03-29 08:57:00,CUST-1702,27.25,Online_Services,0.0123,Android,0.56,101.73,1,0,0,8,5,0,0.7250073006911321,36.42,Normal
TRX-000203,2025-03-30 06:25:00,CUST-1907,93.18,Groceries,0.0123,Web_Browser,0.72,105.75,1,0,0,6,6,0,0.11775175644028096,6.1,Normal
TRX-000204,2025-02-22 11:52:00,CUST-1931,1733.16,Luxury_Goods,0.0123,iOS,0.16,69.35,1,0,1,11,5,1,23.650461975835114,70.05,High Risk
TRX-000205,2025-03-25 07:39:00,CUST-1362,49.36,Groceries,0.0123,Web_Browser,0.41,107.4,0,0,0,7,1,0,0.5354243542435425,26.89,Normal
TRX-000206,2025-01-22 18:38:00,CUST-1928,30.83,Groceries,0.0123,iOS,0.86,124.71,0,0,0,18,2,0,0.7467981863018057,37.6,Normal
TRX-000207,2025-01-05 15:51:00,CUST-1638,21.7,Transport,0.0123,Web_Browser,0.48,79.2,1,0,0,15,6,0,0.7169576059850373,35.99,Normal
TRX-000208,2025-01-29 14:36:00,CUST-1029,14.34,Food_Dining,0.0123,Android,0.83,95.8,0,0,0,14,2,0,0.8415289256198347,42.33,Suspicious
TRX-000209,2025-02-23 21:50:00,CUST-1412,105.49,Food_Dining,0.0123,Android,0.26,161.62,1,0,0,21,6,0,0.3451604968638544,17.34,Normal
TRX-000210,2025-02-19 11:21:00,CUST-1056,587.92,Electronics,0.0123,Android,0.14,61.03,0,0,0,11,2,0,8.494115750443333,50.04,Suspicious
TRX-000211,2025-03-11 21:18:00,CUST-1679,45.3,Groceries,0.0123,Android,0.77,117.26,0,0,0,21,1,0,0.60848976830712,30.66,Normal
TRX-000212,2025-03-24 14:31:00,CUST-1202,58.49,Groceries,0.0123,Android,0.18,69.51,0,0,0,14,0,0,0.15628988795915477,7.87,Normal
TRX-000213,2025-02-27 03:09:00,CUST-1573,18.6,Transport,0.0123,Android,0.72,100.85,0,1,0,3,3,0,0.8075601374570447,40.59,Suspicious
TRX-000214,2025-03-27 02:36:00,CUST-1574,53.83,Groceries,0.0123,iOS,0.99,155.71,0,1,1,2,3,0,0.6501180524535767,32.8,Normal
TRX-000215,2025-01-02 07:54:00,CUST-1556,14.11,Transport,0.0123,Android,0.48,62.09,0,0,0,7,3,0,0.7605008717704866,38.17,Normal
TRX-000216,2025-02-02 06:57:00,CUST-1610,24.96,Transport,0.0123,iOS,0.53,123.93,1,0,0,6,6,0,0.7922036340350596,39.77,Normal
TRX-000217,2025-01-26 06:43:00,CUST-1498,76.56,Groceries,0.0123,Android,0.68,90.25,1,0,0,6,6,0,0.15002739726027395,7.71,Normal
TRX-000218,2025-01-29 08:34:00,CUST-1736,31.0,Food_Dining,0.0123,iOS,0.24,122.02,0,0,0,8,2,0,0.7398796943586409,37.07,Normal
TRX-000219,2025-02-12 05:37:00,CUST-1331,10.36,Transport,0.0123,Android,0.56,104.11,0,0,0,5,2,0,0.8919227475977547,44.76,Suspicious
TRX-000220,2025-03-19 12:41:00,CUST-1248,32.34,Groceries,0.0123,Android,0.14,82.84,0,0,0,12,2,0,0.6023377862595419,30.16,Normal
TRX-000221,2025-03-21 12:54:00,CUST-1475,2499.13,Luxury_Goods,0.0123,iOS,0.73,151.15,0,0,1,12,4,1,15.432007886953663,70.22,High Risk
TRX-000222,2025-01-13 10:00:00,CUST-1105,25.23,Groceries,0.0123,iOS,0.12,62.2,0,0,0,10,0,0,0.5849683544303798,29.28,Normal
TRX-000223,2025-02-24 13:37:00,CUST-1473,25.81,Groceries,0.0123,Android,0.34,98.94,0,0,0,13,0,0,0.7317390434260556,36.69,Normal
TRX-000224,2025-01-24 01:59:00,CUST-1710,882.8,Electronics,0.0123,Android,0.69,90.58,0,1,1,1,4,0,8.650578728980125,50.21,Suspicious
TRX-000225,2025-01-19 00:11:00,CUST-1885,26.17,Food_Dining,0.0123,Android,0.25,98.21,1,1,0,0,6,0,0.7261364781776031,36.38,Normal
TRX-000226,2025-03-29 08:20:00,CUST-1645,15.4,Food_Dining,0.0123,Android,0.95,48.08,1,0,0,8,5,0,0.6658516707416463,33.58,Normal
TRX-000227,2025-01-24 08:09:00,CUST-1192,449.21,Electronics,0.0123,Android,0.62,69.23,0,0,0,8,4,0,5.4105083297736005,50.19,Suspicious
TRX-000228,2025-02-11 10:25:00,CUST-1116,7.67,Transport,0.0123,iOS,0.17,111.15,0,0,0,10,1,0,0.9226928221132412,46.19,Suspicious
TRX-000229,2025-02-09 18:40:00,CUST-1866,76.01,Groceries,0.0123,Android,0.96,85.52,1,0,0,18,6,0,0.10991678224687923,5.78,Normal
TRX-000230,2025-01-20 09:33:00,CUST-1659,34.04,Groceries,0.0123,iOS,0.9,119.27,0,0,0,9,0,0,0.7086555250685956,35.7,Normal
TRX-000231,2025-02-26 03:38:00,CUST-1917,13.2,Transport,0.0123,iOS,0.65,141.38,0,1,0,3,2,0,0.900266891417334,45.21,Suspicious
TRX-000232,2025-01-25 04:36:00,CUST-1003,2067.02,Electronics,0.0123,Android,0.4,68.34,1,1,1,4,5,1,28.824343813094895,70.12,High Risk
TRX-000233,2025-01-31 05:08:00,CUST-1218,23.42,Groceries,0.0123,iOS,0.32,68.55,0,0,0,5,4,0,0.6488856937455068,32.54,Normal
TRX-000234,2025-03-17 23:06:00,CUST-1022,42.94,Food_Dining,0.0123,Android,0.48,113.92,0,0,0,23,0,0,0.6176470588235294,31.03,Normal
TRX-000235,2025-02-04 16:55:00,CUST-1195,33.35,Groceries,0.0123,Android,0.43,122.43,0,0,0,16,1,0,0.7217046099003485,36.21,Normal
TRX-000236,2025-02-03 20:51:00,CUST-1799,13.42,Transport,0.0123,Android,0.62,129.74,0,0,0,20,0,0,0.889704757534037,44.67,Suspicious
TRX-000237,2025-03-12 10:38:00,CUST-1794,38.97,Food_Dining,0.0123,Android,0.19,158.33,0,0,0,10,2,0,0.7491370112345447,37.51,Normal
TRX-000238,2025-02-06 22:55:00,CUST-1934,21.31,Groceries,0.0123,Android,0.52,122.38,0,0,0,22,3,0,0.8191765278002917,41.11,Suspicious
TRX-000239,2025-01-05 09:24:00,CUST-1042,60.94,Groceries,0.0123,iOS,0.48,76.13,1,0,0,9,6,0,0.19694023077920392,9.99,Normal
TRX-000240,2025-01-09 16:12:00,CUST-1777,14.42,Transport,0.0123,Android,0.05,83.52,0,0,0,16,3,0,0.8175579744439185,40.89,Suspicious
TRX-000241,2025-02-24 11:47:00,CUST-1540,62.46,Groceries,0.0123,Android,0.11,129.06,0,0,0,11,0,0,0.5120713516838382,25.64,Normal
TRX-000242,2025-02-07 04:54:00,CUST-1578,65.48,Groceries,0.0123,iOS,0.28,106.31,0,1,0,4,4,0,0.3804864411518032,19.11,Normal
TRX-000243,2025-02-02 10:42:00,CUST-1420,21.83,Food_Dining,0.0123,Android,0.91,112.76,1,0,0,10,6,0,0.7993143459915613,40.24,Suspicious
TRX-000244,2025-03-14 03:56:00,CUST-1737,14.88,Transport,0.0123,Android,0.38,140.35,0,1,0,3,4,0,0.8876547576936682,44.5,Suspicious
TRX-000245,2025-02-10 15:21:00,CUST-1846,448.49,Electronics,0.0123,Web_Browser,0.61,128.52,0,0,0,15,0,1,2.4704292773316863,70.18,High Risk
TRX-000246,2025-01-18 23:29:00,CUST-1940,101.7,Groceries,0.0123,iOS,0.41,108.67,1,0,0,23,5,0,0.06355429926142062,3.3,Normal
TRX-000247,2025-01-11 02:46:00,CUST-1591,18.16,Groceries,0.0123,Android,0.18,116.24,1,1,0,2,5,0,0.8365745479358581,41.88,Suspicious
TRX-000248,2025-03-15 01:08:00,CUST-1287,866.13,Electronics,0.0123,Android,0.36,131.99,1,1,1,1,5,1,5.520264681555004,70.11,High Risk
TRX-000249,2025-01-19 14:08:00,CUST-1454,37.79,Online_Services,0.0123,Web_Browser,0.84,114.01,1,0,0,14,6,1,0.6627249804364838,53.39,Suspicious
TRX-000250,2025-03-06 13:50:00,CUST-1801,62.55,Groceries,0.0123,iOS,0.77,118.59,0,0,0,13,3,0,0.46860105359979937,23.66,Normal
TRX-000251,2025-01-05 23:19:00,CUST-1588,34.69,Food_Dining,0.0123,Web_Browser,0.38,120.18,1,0,0,23,6,1,0.7054794520547946,55.39,Suspicious
TRX-000252,2025-01-29 12:58:00,CUST-1233,32.76,Food_Dining,0.0123,Android,0.87,101.29,0,0,0,12,2,0,0.669957962655196,33.76,Normal
TRX-000253,2025-02-14 02:29:00,CUST-1200,14.3,Food_Dining,0.0123,Android,0.39,154.03,0,1,0,2,4,0,0.901309423982455,45.18,Suspicious
TRX-000254,2025-01-30 20:23:00,CUST-1183,18.17,Groceries,0.0123,Web_Browser,0.3,113.96,0,0,0,20,3,0,0.8332463465553236,41.75,Suspicious
TRX-000255,2025-02-01 06:06:00,CUST-1351,22.98,Transport,0.0123,iOS,0.1,135.16,1,0,0,6,5,0,0.8238836662749706,41.22,Suspicious
TRX-000256,2025-03-09 05:41:00,CUST-1751,673.97,Electronics,0.0123,Web_Browser,0.43,120.02,1,0,0,5,6,1,4.577342588001984,70.13,High Risk
TRX-000257,2025-03-25 23:17:00,CUST-1294,317.37,Electronics,4.8088,iOS,0.49,134.86,0,0,0,23,1,1,1.3433681731193874,70.15,High Risk
TRX-000258,2025-02-19 16:26:00,CUST-1639,25.45,Online_Services,0.0123,iOS,0.8,112.31,0,0,0,16,2,0,0.7665695878563233,38.57,Normal
TRX-000259,2025-02-09 08:57:00,CUST-1521,13.66,Transport,0.0123,Android,0.21,106.39,1,0,0,8,6,0,0.8634882205047025,43.24,Suspicious
TRX-000260,2025-03-29 13:42:00,CUST-1040,59.01,Groceries,0.0123,iOS,0.35,96.69,1,0,0,13,5,0,0.38570989865902344,19.39,Normal
TRX-000261,2025-02-22 15:02:00,CUST-1686,60.79,Groceries,0.0123,Web_Browser,0.83,62.74,1,0,0,15,5,0,0.03059303420144341,1.78,Normal
TRX-000262,2025-03-25 08:59:00,CUST-1360,799.12,Electronics,0.0123,Android,0.7,143.47,0,0,0,8,1,0,4.538312452412265,50.21,Suspicious
TRX-000263,2025-02-02 13:55:00,CUST-1706,30.9,Groceries,0.0123,iOS,0.82,115.37,1,0,0,13,6,0,0.7258743662455959,36.54,Normal
TRX-000264,2025-01-20 12:40:00,CUST-1256,50.31,Online_Services,0.0123,iOS,0.67,65.05,0,0,0,12,0,0,0.2231642694928084,11.36,Normal
TRX-000265,2025-01-11 14:34:00,CUST-1969,39.2,Groceries,0.0123,Android,0.17,94.07,1,0,0,14,5,0,0.577153676238561,28.91,Normal
TRX-000266,2025-03-13 15:27:00,CUST-1239,15.51,Transport,0.0123,iOS,0.96,98.22,0,0,0,15,3,0,0.8336020963515419,41.97,Suspicious
TRX-000267,2025-01-21 22:26:00,CUST-1989,32.59,Food_Dining,0.0123,Android,0.62,125.59,0,0,0,22,1,0,0.7346551860336519,36.92,Normal
TRX-000268,2025-01-03 20:05:00,CUST-1554,41.82,Online_Services,0.0123,Android,0.44,95.75,0,0,0,20,4,0,0.5574160206718346,28.0,Normal
TRX-000269,2025-01-30 20:36:00,CUST-1455,40.78,Groceries,0.0123,iOS,0.76,116.58,0,0,0,20,3,0,0.6446674604524579,32.46,Normal
TRX-000270,2025-03-31 20:44:00,CUST-1971,1231.21,Luxury_Goods,0.0123,Android,0.93,96.44,0,0,1,20,0,1,11.645833333333334,70.28,High Risk
TRX-000271,2025-02-07 22:46:00,CUST-1192,14.4,Transport,0.0123,Android,0.99,60.62,0,0,0,22,4,0,0.7500811424862058,37.8,Normal
TRX-000272,2025-03-01 10:24:00,CUST-1098,39.25,Food_Dining,0.0123,iOS,0.05,110.29,1,0,0,10,5,0,0.638332285021116,31.93,Normal
TRX-000273,2025-01-19 18:59:00,CUST-1982,12.89,Transport,0.0123,Android,0.22,108.59,1,0,0,18,6,0,0.8732548590199836,43.73,Suspicious
TRX-000274,2025-01-08 23:39:00,CUST-1782,68.95,Online_Services,0.0123,iOS,0.77,50.42,0,0,0,23,2,0,0.3603656164916375,18.25,Normal
TRX-000275,2025-02-23 20:55:00,CUST-1652,35.17,Food_Dining,0.0123,Android,0.89,79.23,1,0,0,20,6,0,0.5491711329926462,27.73,Normal
TRX-000276,2025-01-16 11:26:00,CUST-1586,115.35,Groceries,0.0123,iOS,0.82,144.47,0,0,0,11,3,0,0.20017873100983025,10.25,Normal
TRX-000277,2025-03-18 11:01:00,CUST-1283,113.65,Groceries,0.0123,Android,0.21,113.11,0,0,0,11,1,0,0.00473227587415657,0.3,Normal
TRX-000278,2025-01-31 12:06:00,CUST-1913,22.44,Food_Dining,0.0123,Android,0.34,93.93,0,0,0,12,4,0,0.753081217739387,37.76,Normal
TRX-000279,2025-03-22 21:04:00,CUST-1336,12.29,Food_Dining,0.0123,Android,0.79,103.11,1,0,0,21,5,0,0.8723465565267505,43.85,Suspicious
TRX-000280,2025-02-27 04:11:00,CUST-1939,12.42,Groceries,0.0123,Android,0.51,108.67,0,1,0,4,3,0,0.8776328986960883,44.03,Suspicious
TRX-000281,2025-02-19 22:06:00,CUST-1146,13.45,Transport,0.0123,Android,0.1,190.94,0,0,0,22,2,0,0.9247160571011775,46.27,Suspicious
TRX-000282,2025-03-01 01:51:00,CUST-1330,66.62,Groceries,0.0123,iOS,0.04,88.17,1,1,0,1,5,0,0.24167320847818768,12.1,Normal
TRX-000283,2025-02-15 03:41:00,CUST-1852,406.3,Electronics,0.0123,iOS,0.34,87.56,1,1,0,3,5,0,3.5991418247515807,50.1,Suspicious
TRX-000284,2025-02-13 19:11:00,CUST-1592,51.18,Food_Dining,0.0123,Android,0.91,66.18,0,0,0,19,3,0,0.22328073831497477,11.44,Normal
TRX-000285,2025-01-06 11:21:00,CUST-1216,23.08,Food_Dining,4.8088,iOS,0.01,45.56,0,0,0,11,0,1,0.4828178694158076,44.14,Suspicious
TRX-000286,2025-03-16 16:02:00,CUST-1521,51.36,Groceries,0.0123,Android,0.21,56.91,1,0,0,16,6,0,0.09583836988430318,4.85,Normal
TRX-000287,2025-01-19 11:48:00,CUST-1860,9.16,Transport,0.0123,Android,0.17,72.24,1,0,0,11,6,0,0.8612779901693064,43.11,Suspicious
TRX-000288,2025-02-01 13:58:00,CUST-1442,31.27,Food_Dining,0.0123,Web_Browser,0.48,137.55,1,0,0,13,5,0,0.7670876939732949,38.5,Normal
TRX-000289,2025-03-06 08:11:00,CUST-1478,13.6,Food_Dining,0.0123,Web_Browser,0.38,77.3,0,0,0,8,3,0,0.8135376756066411,40.79,Suspicious
TRX-000290,2025-03-13 17:22:00,CUST-1001,54.52,Groceries,0.0123,iOS,0.67,123.41,0,0,0,17,3,0,0.5537336226991398,27.89,Normal
TRX-000291,2025-02-07 11:19:00,CUST-1298,63.94,Groceries,0.0123,Android,0.97,104.78,0,0,0,11,4,0,0.3860843259595387,19.6,Normal
TRX-000292,2025-01-12 22:32:00,CUST-1963,39.33,Groceries,0.0123,iOS,0.27,134.55,1,0,0,22,6,0,0.7024714127628182,35.2,Normal
TRX-000293,2025-02-23 01:42:00,CUST-1931,59.78,Groceries,0.0123,Android,0.43,65.58,1,1,0,1,6,0,0.08711324722138776,4.48,Normal
TRX-000294,2025-01-01 07:14:00,CUST-1499,23.02,Transport,0.0123,Android,0.92,50.38,0,0,0,7,2,0,0.5325029194239004,26.9,Normal
TRX-000295,2025-03-05 06:28:00,CUST-1501,1210.51,Electronics,0.0123,Android,0.04,108.97,0,0,0,6,2,0,10.01673183595526,50.01,Suspicious
TRX-000296,2025-03-01 13:58:00,CUST-1074,47.55,Groceries,0.0123,Web_Browser,0.45,134.27,1,0,0,13,5,0,0.6410881939824056,32.19,Normal
TRX-000297,2025-01-29 11:00:00,CUST-1697,18.52,Food_Dining,0.0123,Android,0.8,30.92,0,0,0,11,2,0,0.3884711779448622,19.66,Normal
TRX-000298,2025-03-17 01:35:00,CUST-1266,23.97,Groceries,0.0123,iOS,0.91,94.68,0,1,1,1,0,0,0.7390259197324415,37.22,Normal
TRX-000299,2025-03-30 14:54:00,CUST-1210,30.25,Food_Dining,0.0123,iOS,0.09,88.25,1,0,0,14,6,0,0.6498599439775911,32.52,Normal
TRX-000300,2025-01-04 16:02:00,CUST-1297,9.0,Transport,0.0123,iOS,0.69,108.58,1,0,0,16,5,0,0.9087424712538784,45.64,Suspicious
TRX-000301,2025-01-21 14:14:00,CUST-1001,52.54,Groceries,0.0123,Android,0.65,124.74,0,0,0,14,1,0,0.5742007316685223,28.91,Normal
TRX-000302,2025-03-08 07:58:00,CUST-1638,21.92,Food_Dining,0.0123,iOS,0.84,79.01,1,0,0,7,5,0,0.713535808023997,35.93,Normal
TRX-000303,2025-01-05 00:23:00,CUST-1857,28.59,Food_Dining,0.0123,iOS,0.35,107.65,1,1,0,0,6,0,0.7276576161988034,36.49,Normal
TRX-000304,2025-02-28 16:18:00,CUST-1206,12.27,Groceries,0.0123,iOS,0.28,108.33,0,0,0,16,4,0,0.8786243483033019,44.02,Suspicious
TRX-000305,2025-02-22 13:57:00,CUST-1295,50.82,Groceries,0.0123,iOS,0.98,132.44,1,0,0,13,5,0,0.6116606714628298,30.88,Normal
TRX-000306,2025-02-20 23:15:00,CUST-1883,10.0,Transport,0.0123,Android,0.49,124.34,0,0,0,23,3,0,0.9122387107068773,45.76,Suspicious
TRX-000307,2025-02-26 14:13:00,CUST-1504,15.58,Transport,0.0123,Android,0.79,79.98,0,0,0,14,2,0,0.795258088416893,40.0,Suspicious
TRX-000308,2025-01-23 20:30:00,CUST-1391,194.72,Groceries,0.0123,iOS,0.67,85.19,0,0,0,20,3,0,1.2707970762269405,50.2,Suspicious
TRX-000309,2025-02-26 09:13:00,CUST-1498,14.55,Online_Services,0.0123,Android,0.43,120.98,0,0,0,9,2,0,0.8725200852598787,43.76,Suspicious
TRX-000310,2025-03-07 17:02:00,CUST-1400,29.7,Transport,0.0123,iOS,0.83,81.11,0,0,0,17,4,0,0.6261113140908537,31.55,Normal
TRX-000311,2025-03-05 22:37:00,CUST-1202,8.95,Transport,0.0123,Android,0.25,120.05,0,0,0,22,2,0,0.9178025609252375,45.97,Suspicious
TRX-000312,2025-02-12 22:03:00,CUST-1242,20.86,Groceries,0.0123,Android,0.17,61.63,0,0,0,22,2,0,0.6509659907392623,32.6,Normal
TRX-000313,2025-01-02 21:29:00,CUST-1924,41.47,Groceries,0.0123,iOS,0.58,62.17,0,0,0,21,3,0,0.3276871932879532,16.56,Normal
TRX-000314,2025-02-01 13:03:00,CUST-1728,77.49,Groceries,0.0123,Android,0.14,86.22,1,0,0,13,5,0,0.10009172208209131,5.05,Normal
TRX-000315,2025-01-28 11:55:00,CUST-1561,13.99,Transport,0.0123,Web_Browser,0.62,124.09,0,0,0,11,1,0,0.8801662802781998,44.19,Suspicious
TRX-000316,2025-01-14 18:42:00,CUST-1839,32.83,Groceries,0.0123,Android,0.84,120.97,0,0,0,18,1,0,0.7226367139460523,36.38,Normal
TRX-000317,2025-03-03 11:12:00,CUST-1409,18.7,Transport,0.0123,iOS,1.0,118.22,0,0,0,11,0,0,0.8347592685790974,42.04,Suspicious
TRX-000318,2025-01-07 22:25:00,CUST-1858,61.21,Groceries,0.0123,Android,0.77,127.67,0,0,0,22,1,0,0.5165151161886997,26.06,Normal
TRX-000319,2025-01-07 15:52:00,CUST-1924,4586.46,Luxury_Goods,0.0123,iOS,0.16,81.88,0,0,1,15,1,1,54.35062741312741,70.05,High Risk
TRX-000320,2025-03-06 14:52:00,CUST-1507,17.28,Transport,0.0123,iOS,0.95,127.99,0,0,0,14,3,0,0.858283587875029,43.2,Suspicious
TRX-000321,2025-02-19 10:12:00,CUST-1825,46.69,Food_Dining,0.0123,iOS,0.23,98.95,0,0,0,10,2,0,0.5228614307153577,26.21,Normal
TRX-000322,2025-01-16 17:38:00,CUST-1011,35.79,Groceries,0.0123,Web_Browser,0.57,119.02,0,0,0,17,3,0,0.6934677553741042,34.84,Normal
TRX-000323,2025-01-18 10:24:00,CUST-1152,129.26,Groceries,0.0123,Android,0.42,120.9,1,0,0,10,5,0,0.06858080393765369,3.56,Normal
TRX-000324,2025-03-20 03:46:00,CUST-1225,31.07,Food_Dining,0.0123,Android,0.9,122.4,0,1,1,3,3,0,0.7401134521880065,37.28,Normal
TRX-000325,2025-02-11 11:25:00,CUST-1559,39.5,Groceries,0.0123,iOS,0.75,72.55,0,0,0,11,1,0,0.44935418082936773,22.69,Normal
TRX-000326,2025-03-03 07:32:00,CUST-1466,71.48,Groceries,0.0123,iOS,0.19,85.61,0,0,0,7,0,0,0.1631451333564253,8.21,Normal
TRX-000327,2025-01-27 12:51:00,CUST-1115,11.34,Transport,0.0123,iOS,0.69,100.93,0,0,0,12,0,0,0.8789365250662219,44.15,Suspicious
TRX-000328,2025-03-27 13:01:00,CUST-1432,23.23,Food_Dining,0.0123,iOS,0.25,103.08,0,0,0,13,3,0,0.7671983089930822,38.43,Normal
TRX-000329,2025-02-10 00:57:00,CUST-1611,21.32,Groceries,0.0123,iOS,0.27,128.16,0,1,0,0,0,0,0.8271910808299784,41.44,Suspicious
TRX-000330,2025-01-16 20:34:00,CUST-1369,29.33,Online_Services,0.0123,iOS,0.73,69.81,0,0,0,20,3,0,0.571670667984748,28.8,Normal
TRX-000331,2025-02-11 15:01:00,CUST-1982,910.26,Electronics,0.0123,iOS,0.41,58.92,0,0,0,15,1,0,14.207943925233645,50.12,Suspicious
TRX-000332,2025-02-28 12:37:00,CUST-1262,57.03,Groceries,0.0123,Android,0.8,74.27,0,0,0,12,4,0,0.22904211505247768,11.69,Normal
